GAME_ID,TEAM_ID,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGA,FTA,TOV,OREB,IS_HOME_x,OFF_RTG,PACE,ELO_START,IS_HOME_y,EWMA_OFF_RTG,EWMA_PACE,EWMA_PTS
21600958,1610612743,1610612743,2017-03-08,0,L,113.0,88,22,14,10,1,111.13296616837135,101.68,1510.0135168900636,1,108.69929464459167,101.68,110.5254427946208
21600970,1610612743,1610612743,2017-03-10,0,W,119.0,88,22,14,10,1,117.03383162863885,101.68,1488.1811628385753,1,109.14178037618797,101.68,110.97536228650794
21600984,1610612743,1610612743,2017-03-11,0,W,105.0,88,22,14,10,0,103.26514555468134,101.68,1522.7935547420002,0,110.57669878572449,101.68,112.43438732532466
21600998,1610612743,1610612743,2017-03-13,0,W,129.0,88,22,14,10,1,126.86860739575137,101.68,1542.14111325822,1,109.24732547098937,101.68,111.082680538902
21601018,1610612743,1610612743,2017-03-16,0,W,129.0,88,22,14,10,1,126.86860739575137,101.68,1549.630214517038,1,112.45119491185518,101.68,114.34037498637437
21601034,1610612743,1610612743,2017-03-18,0,L,105.0,88,22,14,10,1,103.26514555468134,101.68,1569.8394498549937,1,115.07254263619994,101.68,117.00576135248812
21601048,1610612743,1610612743,2017-03-20,0,L,124.0,88,22,14,10,0,121.95121951219512,101.68,1549.9480344560861,0,112.92574316683292,101.68,114.82289565203574
21601064,1610612743,1610612743,2017-03-22,0,W,126.0,88,22,14,10,1,123.91817466561761,101.68,1546.439893427234,1,114.56673886598968,101.68,116.49146007893833
21601075,1610612743,1610612743,2017-03-24,0,W,125.0,88,22,14,10,0,122.93469708890636,101.68,1566.5785531554795,0,116.26699992046748,101.68,118.22028551913137
21601095,1610612743,1610612743,2017-03-26,0,L,90.0,88,22,14,10,1,88.51298190401258,101.68,1590.366458815232,1,117.47930849654728,101.68,119.4529608792893
21601109,1610612743,1610612743,2017-03-28,0,L,113.0,88,22,14,10,0,111.13296616837135,101.68,1539.6084581069872,0,112.21270366154097,101.68,114.09787708305487
21601127,1610612743,1610612743,2017-03-31,0,L,114.0,88,22,14,10,0,112.1164437450826,101.68,1527.3665467500684,0,112.01638775369196,101.68,113.89826306795399
21601149,1610612743,1610612743,2017-04-02,0,W,116.0,88,22,14,10,0,114.08339889850512,101.68,1507.9561024135983,0,112.03457975212662,101.68,113.91676069196235
