Date,Surface,Player_1,Player_2,Rank_1,Rank_2,Score,Best of,P1_Ace,P1_DF,P1_SvPt,P1_1stIn,P1_1stWon,P1_2ndWon,P1_BpSaved,P1_BpFaced,P2_Ace,P2_DF,P2_SvPt,P2_1stIn,P2_1stWon,P2_2ndWon,P2_BpSaved,P2_BpFaced
2015-01-12,Hard,Ramos-Vinolas A.,Lu Y.,61.0,46.0,6-2 6-4,3,5.0,2.0,64.0,44.0,31.0,12.0,5.0,5.0,6.0,3.0,59.0,31.0,22.0,14.0,4.0,7.0
2015-01-12,Hard,Mannarino A.,Falla A.,44.0,112.0,6-3 6-1,3,4.0,5.0,44.0,26.0,21.0,9.0,2.0,3.0,1.0,1.0,43.0,27.0,14.0,4.0,5.0,10.0
2015-01-12,Hard,Struff J.,Thiem D.,54.0,37.0,6-7(6) 6-4 6-3,3,14.0,1.0,95.0,63.0,50.0,18.0,3.0,4.0,10.0,2.0,102.0,56.0,41.0,26.0,3.0,7.0
2015-01-12,Hard,Pouille L.,Venus M.,136.0,426.0,7-5 6-4,3,16.0,1.0,68.0,42.0,34.0,15.0,3.0,3.0,12.0,2.0,62.0,35.0,28.0,15.0,2.0,4.0
2015-01-12,Hard,Venus M.,Gonzalez A.,426.0,109.0,5-7 6-3 7-6(7),3,18.0,5.0,110.0,52.0,43.0,32.0,8.0,11.0,6.0,1.0,94.0,56.0,46.0,19.0,2.0,5.0
2015-01-12,Hard,Schwartzman D.,Garcia-Lopez G.,58.0,36.0,6-2 4-6 6-1,3,3.0,4.0,65.0,38.0,24.0,12.0,2.0,7.0,7.0,6.0,82.0,42.0,27.0,7.0,7.0,16.0
2015-01-12,Hard,Young D.,Soeda G.,56.0,95.0,6-7(2) 6-1 6-3,3,9.0,2.0,79.0,48.0,40.0,19.0,0.0,0.0,4.0,1.0,86.0,42.0,30.0,26.0,8.0,12.0
2015-01-12,Hard,Vesely J.,Bellucci T.,63.0,62.0,6-3 7-6(4),3,10.0,2.0,71.0,43.0,37.0,17.0,6.0,6.0,7.0,0.0,62.0,38.0,31.0,12.0,1.0,2.0
2015-01-12,Hard,Ramos-Vinolas A.,Lorenzi P.,61.0,60.0,6-4 6-3,3,2.0,0.0,55.0,34.0,26.0,14.0,1.0,1.0,6.0,1.0,55.0,36.0,23.0,12.0,1.0,4.0
2015-01-12,Hard,Mannarino A.,Delbonis F.,44.0,57.0,6-1 6-1,3,3.0,1.0,37.0,23.0,17.0,8.0,0.0,1.0,2.0,1.0,40.0,24.0,8.0,5.0,3.0,9.0
2015-01-12,Hard,Falla A.,Statham R.,112.0,578.0,6-4 6-4,3,2.0,1.0,58.0,36.0,27.0,9.0,1.0,3.0,1.0,2.0,57.0,39.0,21.0,11.0,3.0,7.0
2015-01-12,Hard,Schepper K.,Giraldo S.,101.0,32.0,6-2 6-3,3,4.0,0.0,64.0,46.0,28.0,12.0,7.0,8.0,0.0,3.0,59.0,39.0,23.0,6.0,6.0,10.0
2015-01-12,Hard,Johnson S.,Sousa J.,39.0,52.0,7-5 6-4,3,7.0,2.0,64.0,35.0,27.0,17.0,1.0,2.0,6.0,1.0,85.0,57.0,39.0,10.0,4.0,7.0
2015-01-12,Hard,Busta P.,Coric B.,49.0,90.0,6-4 6-3,3,7.0,2.0,52.0,32.0,27.0,12.0,3.0,3.0,2.0,2.0,58.0,38.0,26.0,10.0,3.0,6.0
2015-01-12,Hard,Lu Y.,Monaco J.,46.0,59.0,6-4 2-6 6-1,3,2.0,1.0,82.0,47.0,32.0,17.0,5.0,9.0,2.0,0.0,80.0,57.0,35.0,9.0,6.0,11.0
2015-01-19,Hard,Troicki V.,Mayer L.,54.0,26.0,6-4 4-6 6-4 6-0,5,11.0,1.0,112.0,77.0,63.0,12.0,6.0,8.0,6.0,3.0,111.0,68.0,40.0,26.0,8.0,14.0
2015-01-19,Hard,Anderson K.,Berankis R.,15.0,85.0,6-2 6-2 7-6(3),5,14.0,1.0,75.0,51.0,42.0,19.0,0.0,0.0,4.0,6.0,95.0,47.0,31.0,22.0,3.0,7.0
2015-01-19,Hard,Tomic B.,Kohlschreiber P.,66.0,24.0,6-7(5) 6-4 7-6(6) 7-6(5),5,24.0,2.0,165.0,127.0,99.0,18.0,5.0,6.0,19.0,3.0,150.0,104.0,79.0,30.0,6.0,8.0
2015-01-19,Hard,Groth S.,Kokkinakis T.,82.0,147.0,3-6 6-3 7-5 3-6 6-1,5,26.0,3.0,127.0,85.0,66.0,26.0,2.0,4.0,14.0,4.0,124.0,78.0,63.0,20.0,4.0,8.0
2015-01-19,Hard,Gasquet R.,Duckworth J.,28.0,120.0,6-2 6-3 7-5,5,23.0,1.0,87.0,58.0,47.0,18.0,3.0,3.0,14.0,5.0,106.0,70.0,47.0,16.0,12.0,16.0
2015-01-19,Hard,Dimitrov G.,Lacko L.,11.0,99.0,6-3 6-7(10) 6-3 6-3,5,14.0,4.0,118.0,66.0,57.0,28.0,4.0,7.0,8.0,2.0,148.0,92.0,55.0,28.0,13.0,20.0
2015-01-19,Hard,Nadal R.,Smyczek T.,3.0,112.0,6-2 3-6 6-7(2) 6-3 7-5,5,3.0,7.0,154.0,98.0,68.0,29.0,2.0,7.0,15.0,1.0,156.0,102.0,66.0,29.0,9.0,16.0
2015-01-19,Hard,Murray A.,Matosevic M.,6.0,81.0,6-1 6-3 6-2,5,5.0,2.0,63.0,39.0,33.0,14.0,1.0,2.0,3.0,6.0,83.0,43.0,26.0,14.0,7.0,14.0
2015-01-19,Hard,Sousa J.,Klizan M.,55.0,34.0,4-6 7-6(4) 6-4 1-0 RET,5,8.0,1.0,98.0,68.0,49.0,16.0,7.0,10.0,11.0,9.0,128.0,71.0,49.0,28.0,13.0,17.0
2015-01-19,Hard,Baghdatis M.,Goffin D.,78.0,22.0,6-1 6-4 4-6 6-0,5,16.0,4.0,130.0,75.0,54.0,24.0,5.0,9.0,5.0,10.0,99.0,47.0,27.0,16.0,7.0,16.0
2015-01-19,Hard,Berdych T.,Melzer J.,7.0,108.0,7-6(0) 6-2 6-2,5,9.0,2.0,84.0,46.0,38.0,18.0,3.0,5.0,5.0,4.0,96.0,59.0,34.0,16.0,4.0,10.0
2015-01-19,Hard,Jaziri M.,Roger-Vasselin E.,75.0,119.0,1-6 6-3 6-4 1-6 6-3,5,10.0,3.0,141.0,71.0,51.0,35.0,12.0,17.0,17.0,5.0,119.0,85.0,65.0,16.0,6.0,10.0
2015-01-19,Hard,Sela D.,Rosol L.,106.0,30.0,7-6(2) 5-7 7-5 6-3,5,12.0,4.0,143.0,87.0,61.0,33.0,9.0,12.0,17.0,5.0,137.0,74.0,57.0,29.0,10.0,15.0
2015-01-19,Hard,Nishikori K.,Dodig I.,5.0,86.0,4-6 7-5 6-2 7-6(0),5,7.0,3.0,122.0,79.0,60.0,24.0,2.0,5.0,15.0,2.0,116.0,73.0,57.0,14.0,2.0,7.0
2015-01-19,Hard,Pospisil V.,Lorenzi P.,60.0,64.0,6-7(3) 7-6(4) 6-3 6-4,5,22.0,7.0,160.0,84.0,65.0,41.0,4.0,6.0,11.0,4.0,135.0,73.0,57.0,32.0,6.0,10.0
2015-01-19,Hard,Simon G.,Granollers M.,20.0,58.0,7-6(5) 6-2 6-4,5,5.0,2.0,87.0,59.0,49.0,13.0,0.0,2.0,6.0,2.0,95.0,54.0,36.0,22.0,5.0,10.0
2015-01-19,Hard,Verdasco F.,Soeda G.,33.0,92.0,6-3 6-2 7-6(3),5,15.0,4.0,95.0,62.0,49.0,19.0,5.0,6.0,3.0,0.0,92.0,56.0,39.0,16.0,5.0,9.0
2015-01-19,Hard,Ferrer D.,Stakhovsky S.,10.0,71.0,5-7 6-3 6-4 6-2,5,2.0,4.0,104.0,74.0,56.0,20.0,3.0,5.0,13.0,5.0,117.0,77.0,50.0,21.0,8.0,13.0
2015-01-19,Hard,Garcia-Lopez G.,Gonzalez A.,37.0,107.0,6-1 6-3 6-3,5,7.0,5.0,83.0,44.0,33.0,23.0,3.0,4.0,5.0,4.0,76.0,43.0,26.0,9.0,4.0,10.0
2015-01-19,Hard,Nieminen J.,Bachinger M.,72.0,142.0,7-6(4) 7-5 7-5,5,5.0,1.0,120.0,89.0,63.0,16.0,10.0,13.0,12.0,7.0,120.0,75.0,54.0,18.0,11.0,16.0
2015-01-19,Hard,Wawrinka S.,Copil M.,4.0,194.0,7-6(4) 7-6(4) 6-3,5,3.0,3.0,112.0,83.0,61.0,17.0,5.0,6.0,16.0,3.0,100.0,56.0,41.0,29.0,5.0,7.0
2015-01-19,Hard,Raonic M.,Young D.,8.0,56.0,6-4 7-6(3) 6-3,5,17.0,2.0,82.0,56.0,50.0,20.0,0.0,0.0,4.0,4.0,91.0,64.0,51.0,12.0,2.0,4.0
2015-01-19,Hard,Becker B.,Hewitt L.,41.0,87.0,2-6 1-6 6-3 6-4 6-2,5,16.0,2.0,122.0,77.0,55.0,21.0,5.0,10.0,14.0,4.0,125.0,66.0,44.0,34.0,6.0,11.0
2015-01-19,Hard,Janowicz J.,Monfils G.,44.0,19.0,6-4 1-6 6-7(3) 6-3 6-3,5,14.0,9.0,143.0,99.0,72.0,18.0,7.0,11.0,20.0,4.0,154.0,103.0,79.0,19.0,11.0,17.0
2015-01-19,Hard,Lopez F.,Mannarino A.,14.0,36.0,4-6 4-6 7-6(3) 4-0 RET,5,21.0,5.0,107.0,56.0,32.0,25.0,10.0,19.0,5.0,10.0,107.0,68.0,45.0,11.0,10.0,19.0
2015-01-19,Hard,Muller G.,Agut R.,42.0,16.0,7-6(5) 1-6 7-5 6-1,5,27.0,6.0,121.0,77.0,63.0,21.0,6.0,8.0,15.0,3.0,107.0,69.0,56.0,23.0,3.0,6.0
2015-01-19,Hard,Isner J.,Haider-Maurer A.,21.0,79.0,6-4 7-6(4) 4-6 6-4,5,27.0,3.0,100.0,69.0,63.0,23.0,1.0,2.0,21.0,8.0,128.0,83.0,62.0,27.0,3.0,5.0
2015-01-19,Hard,Kyrgios N.,Karlovic I.,53.0,27.0,7-6(4) 6-4 5-7 6-4,5,24.0,4.0,119.0,77.0,60.0,31.0,1.0,2.0,39.0,6.0,110.0,74.0,65.0,23.0,4.0,6.0
2015-01-19,Hard,Johnson S.,Giraldo S.,38.0,32.0,6-3 6-4 6-2,5,17.0,2.0,109.0,54.0,45.0,24.0,8.0,9.0,3.0,3.0,90.0,59.0,37.0,12.0,6.0,11.0
2015-01-19,Hard,Seppi A.,Chardy J.,46.0,31.0,7-5 3-6 6-2 6-1,5,8.0,1.0,116.0,75.0,57.0,22.0,4.0,6.0,17.0,10.0,129.0,76.0,56.0,16.0,9.0,15.0
2015-01-19,Hard,Nishikori K.,Ferrer D.,5.0,10.0,6-3 6-3 6-3,5,7.0,3.0,96.0,54.0,38.0,25.0,5.0,6.0,2.0,5.0,108.0,70.0,39.0,16.0,11.0,17.0
2015-01-19,Hard,Raonic M.,Becker B.,8.0,41.0,6-4 6-3 6-3,5,22.0,5.0,73.0,52.0,43.0,11.0,2.0,3.0,7.0,2.0,92.0,65.0,40.0,13.0,9.0,14.0
2015-01-19,Hard,Djokovic N.,Kuznetsov A.,1.0,88.0,6-0 6-1 6-4,5,7.0,2.0,57.0,35.0,30.0,15.0,0.0,1.0,2.0,3.0,80.0,39.0,24.0,12.0,6.0,13.0
2015-01-19,Hard,Djokovic N.,Murray A.,1.0,6.0,7-6(5) 6-7(4) 6-3 6-0,5,9.0,1.0,136.0,81.0,48.0,34.0,7.0,12.0,10.0,3.0,118.0,77.0,50.0,14.0,7.0,16.0
2015-01-19,Hard,Murray A.,Berdych T.,6.0,7.0,6-7(6) 6-0 6-3 7-5,5,16.0,2.0,130.0,85.0,64.0,24.0,2.0,3.0,6.0,6.0,127.0,75.0,50.0,26.0,4.0,10.0
2015-01-19,Hard,Djokovic N.,Wawrinka S.,1.0,4.0,7-6(1) 3-6 6-4 4-6 6-0,5,5.0,3.0,135.0,88.0,61.0,28.0,3.0,8.0,10.0,4.0,158.0,94.0,60.0,33.0,10.0,17.0
2015-01-19,Hard,Murray A.,Kyrgios N.,6.0,53.0,6-3 7-6(5) 6-3,5,12.0,1.0,87.0,60.0,48.0,18.0,1.0,2.0,9.0,3.0,110.0,69.0,45.0,21.0,6.0,9.0
2015-01-19,Hard,Berdych T.,Nadal R.,7.0,3.0,6-2 6-0 7-6(5),5,11.0,0.0,87.0,58.0,48.0,13.0,4.0,4.0,3.0,6.0,82.0,61.0,39.0,6.0,5.0,10.0
2015-01-19,Hard,Wawrinka S.,Nishikori K.,4.0,5.0,6-3 6-4 7-6(6),5,21.0,4.0,91.0,56.0,48.0,19.0,3.0,4.0,6.0,2.0,94.0,58.0,43.0,18.0,8.0,11.0
2015-01-19,Hard,Djokovic N.,Raonic M.,1.0,8.0,7-6(5) 6-4 6-2,5,8.0,2.0,78.0,54.0,48.0,18.0,0.0,0.0,17.0,2.0,99.0,67.0,48.0,17.0,8.0,11.0
2015-01-19,Hard,Kyrgios N.,Seppi A.,53.0,46.0,5-7 4-6 6-3 7-6(5) 8-6,5,25.0,7.0,187.0,116.0,87.0,37.0,9.0,12.0,23.0,4.0,178.0,115.0,85.0,33.0,6.0,9.0
2015-01-19,Hard,Murray A.,Dimitrov G.,6.0,11.0,6-4 6-7(5) 6-3 7-5,5,12.0,4.0,136.0,91.0,70.0,18.0,4.0,8.0,4.0,3.0,153.0,108.0,73.0,14.0,12.0,19.0
2015-01-19,Hard,Nadal R.,Anderson K.,3.0,15.0,7-5 6-1 6-4,5,3.0,3.0,88.0,59.0,46.0,19.0,6.0,6.0,8.0,3.0,73.0,53.0,36.0,13.0,2.0,6.0
2015-01-19,Hard,Berdych T.,Tomic B.,7.0,66.0,6-2 7-6(3) 6-2,5,17.0,4.0,88.0,46.0,39.0,25.0,1.0,1.0,6.0,2.0,105.0,69.0,50.0,12.0,9.0,13.0
2015-01-19,Hard,Wawrinka S.,Garcia-Lopez G.,4.0,37.0,7-6(2) 6-4 4-6 7-6(8),5,16.0,3.0,134.0,86.0,66.0,24.0,5.0,9.0,5.0,4.0,142.0,86.0,60.0,29.0,9.0,13.0
2015-01-19,Hard,Raonic M.,Lopez F.,8.0,14.0,6-4 4-6 6-3 6-7(7) 6-3,5,30.0,3.0,144.0,107.0,85.0,22.0,2.0,3.0,21.0,5.0,169.0,107.0,78.0,32.0,10.0,13.0
2015-01-19,Hard,Djokovic N.,Muller G.,1.0,42.0,6-4 7-5 7-5,5,13.0,4.0,92.0,65.0,53.0,18.0,4.0,4.0,8.0,0.0,105.0,65.0,47.0,21.0,8.0,11.0
2015-01-19,Hard,Lopez F.,Janowicz J.,14.0,44.0,7-6(6) 6-4 7-6(3),5,19.0,4.0,123.0,64.0,51.0,35.0,10.0,11.0,11.0,5.0,115.0,73.0,54.0,20.0,6.0,8.0
2015-01-19,Hard,Muller G.,Isner J.,42.0,21.0,7-6(4) 7-6(6) 6-4,5,23.0,3.0,97.0,59.0,53.0,28.0,1.0,1.0,30.0,2.0,113.0,87.0,69.0,13.0,5.0,6.0
2015-01-19,Hard,Djokovic N.,Verdasco F.,1.0,33.0,7-6(8) 6-3 6-4,5,11.0,0.0,91.0,66.0,54.0,17.0,3.0,3.0,16.0,5.0,123.0,76.0,58.0,17.0,12.0,14.0
2015-01-19,Hard,Seppi A.,Federer R.,46.0,2.0,6-4 7-6(5) 4-6 7-6(5),5,4.0,4.0,151.0,86.0,67.0,32.0,7.0,10.0,15.0,9.0,138.0,82.0,66.0,27.0,2.0,5.0
2015-01-19,Hard,Kyrgios N.,Jaziri M.,53.0,75.0,6-3 7-6(6) 6-1,5,27.0,2.0,101.0,72.0,58.0,14.0,3.0,3.0,6.0,2.0,90.0,47.0,34.0,21.0,5.0,8.0
2015-01-19,Hard,Dimitrov G.,Baghdatis M.,11.0,78.0,4-6 6-3 3-6 6-3 6-3,5,6.0,9.0,155.0,98.0,73.0,29.0,8.0,10.0,16.0,10.0,154.0,92.0,60.0,36.0,14.0,18.0
2015-01-19,Hard,Murray A.,Sousa J.,6.0,55.0,6-1 6-1 7-5,5,9.0,3.0,74.0,42.0,34.0,20.0,1.0,2.0,0.0,3.0,96.0,55.0,30.0,19.0,7.0,14.0
2015-01-19,Hard,Nadal R.,Sela D.,3.0,106.0,6-1 6-0 7-5,5,4.0,0.0,75.0,51.0,39.0,15.0,7.0,7.0,2.0,1.0,86.0,51.0,30.0,13.0,11.0,18.0
2015-01-19,Hard,Anderson K.,Gasquet R.,15.0,28.0,6-4 7-6(3) 7-6(6),5,18.0,3.0,106.0,73.0,61.0,18.0,5.0,6.0,5.0,4.0,104.0,59.0,47.0,24.0,0.0,2.0
2015-01-19,Hard,Tomic B.,Groth S.,66.0,82.0,6-4 7-6(8) 6-3,5,9.0,2.0,91.0,68.0,56.0,14.0,0.0,0.0,16.0,6.0,92.0,60.0,49.0,13.0,2.0,4.0
2015-01-19,Hard,Berdych T.,Troicki V.,7.0,54.0,6-4 6-3 6-4,5,20.0,0.0,77.0,44.0,39.0,22.0,0.0,0.0,11.0,5.0,100.0,72.0,50.0,8.0,9.0,12.0
2015-01-19,Hard,Nishikori K.,Johnson S.,5.0,38.0,6-7(7) 6-1 6-2 6-3,5,15.0,5.0,120.0,78.0,58.0,25.0,6.0,7.0,8.0,8.0,122.0,73.0,51.0,17.0,3.0,10.0
2015-01-19,Hard,Ferrer D.,Simon G.,10.0,20.0,6-2 7-5 5-7 7-6(4),5,4.0,5.0,138.0,88.0,55.0,24.0,5.0,12.0,3.0,4.0,147.0,86.0,50.0,28.0,7.0,16.0
2015-01-19,Hard,Wawrinka S.,Nieminen J.,4.0,72.0,6-4 6-2 6-4,5,9.0,2.0,78.0,42.0,38.0,17.0,1.0,3.0,4.0,5.0,103.0,69.0,38.0,16.0,10.0,16.0
2015-01-19,Hard,Federer R.,Bolelli S.,2.0,48.0,3-6 6-3 6-2 6-2,5,16.0,0.0,92.0,64.0,50.0,20.0,0.0,1.0,8.0,3.0,109.0,57.0,36.0,28.0,6.0,11.0
2015-01-19,Hard,Lopez F.,Kudla D.,14.0,123.0,3-6 6-2 4-6 6-2 10-8,5,26.0,6.0,150.0,86.0,69.0,33.0,4.0,8.0,12.0,8.0,180.0,110.0,71.0,38.0,15.0,22.0
2015-01-19,Hard,Garcia-Lopez G.,Pospisil V.,37.0,60.0,6-2 6-4 6-4,5,3.0,4.0,92.0,38.0,27.0,35.0,5.0,6.0,7.0,3.0,75.0,47.0,32.0,11.0,3.0,8.0
2015-01-19,Hard,Muller G.,Busta P.,42.0,52.0,6-4 7-6(5) 7-6(3),5,29.0,3.0,113.0,70.0,62.0,21.0,9.0,9.0,7.0,1.0,121.0,85.0,63.0,18.0,7.0,8.0
2015-01-19,Hard,Melzer J.,Burgos V.,108.0,77.0,6-1 6-4 6-2,5,10.0,9.0,80.0,47.0,38.0,17.0,4.0,5.0,1.0,1.0,73.0,44.0,24.0,12.0,3.0,9.0
2015-01-19,Hard,Berdych T.,Falla A.,7.0,101.0,6-3 7-6(1) 6-3,5,8.0,4.0,102.0,63.0,50.0,18.0,6.0,9.0,7.0,3.0,80.0,45.0,27.0,19.0,3.0,8.0
2015-01-19,Hard,Nishikori K.,Almagro N.,5.0,69.0,6-4 7-6(1) 6-2,5,11.0,1.0,94.0,58.0,43.0,19.0,7.0,10.0,15.0,6.0,118.0,72.0,46.0,18.0,11.0,17.0
2015-01-19,Hard,Dodig I.,Souza J.,86.0,115.0,6-4 7-5 6-4,5,10.0,7.0,111.0,73.0,52.0,17.0,9.0,12.0,7.0,5.0,123.0,72.0,46.0,22.0,5.0,11.0
2015-01-19,Hard,Johnson S.,Edmund K.,38.0,192.0,6-4 6-4 6-3,5,17.0,4.0,92.0,58.0,45.0,20.0,1.0,1.0,5.0,4.0,105.0,58.0,35.0,27.0,6.0,10.0
2015-01-19,Hard,Soeda G.,Ymer E.,92.0,212.0,1-6 6-4 4-6 6-3 6-3,5,5.0,4.0,142.0,79.0,53.0,33.0,9.0,14.0,5.0,6.0,155.0,87.0,61.0,30.0,6.0,12.0
2015-01-19,Hard,Giraldo S.,Hernych J.,32.0,201.0,6-3 6-2 6-2,5,5.0,2.0,72.0,53.0,43.0,11.0,2.0,3.0,4.0,1.0,69.0,44.0,23.0,10.0,6.0,12.0
2015-01-19,Hard,Simon G.,Haase R.,20.0,83.0,6-1 6-3 6-4,5,5.0,2.0,64.0,35.0,30.0,20.0,2.0,3.0,10.0,3.0,76.0,45.0,31.0,8.0,2.0,8.0
2015-01-19,Hard,Granollers M.,Robert S.,58.0,132.0,6-3 6-4 6-4,5,10.0,3.0,92.0,55.0,41.0,18.0,9.0,11.0,7.0,6.0,92.0,47.0,30.0,23.0,8.0,13.0
2015-01-19,Hard,Stakhovsky S.,Lajovic D.,71.0,68.0,6-3 4-6 6-4 6-7(3) 6-4,5,14.0,6.0,178.0,103.0,79.0,36.0,13.0,16.0,4.0,0.0,171.0,107.0,72.0,34.0,9.0,15.0
2015-01-19,Hard,Ferrer D.,Bellucci T.,10.0,65.0,6-7(2) 6-2 6-0 6-3,5,5.0,5.0,97.0,61.0,49.0,22.0,3.0,4.0,4.0,4.0,117.0,62.0,34.0,29.0,2.0,10.0
2015-01-19,Hard,Gonzalez A.,Fognini F.,107.0,18.0,4-6 6-2 6-3 6-4,5,2.0,3.0,116.0,60.0,46.0,33.0,7.0,9.0,3.0,10.0,112.0,67.0,49.0,19.0,6.0,11.0
2015-01-19,Hard,Garcia-Lopez G.,Gojowczyk P.,37.0,96.0,6-7(1) 7-5 6-4 1-0 RET,5,6.0,5.0,108.0,63.0,49.0,21.0,4.0,6.0,11.0,5.0,109.0,56.0,41.0,26.0,6.0,11.0
2015-01-19,Hard,Troicki V.,Vesely J.,54.0,39.0,6-3 3-6 6-2 6-3,5,14.0,2.0,105.0,58.0,41.0,34.0,3.0,4.0,6.0,5.0,108.0,67.0,47.0,19.0,2.0,6.0
2015-01-19,Hard,Pospisil V.,Querrey S.,60.0,35.0,6-3 6-7(5) 2-6 6-4 6-4,5,20.0,5.0,157.0,91.0,64.0,43.0,11.0,14.0,25.0,7.0,136.0,82.0,64.0,27.0,4.0,8.0
2015-01-19,Hard,Bachinger M.,Cuevas P.,142.0,29.0,7-6(1) 6-3 6-1,5,8.0,3.0,91.0,58.0,44.0,19.0,2.0,3.0,8.0,5.0,100.0,63.0,41.0,13.0,5.0,10.0
2015-01-19,Hard,Nieminen J.,Golubev A.,72.0,73.0,6-1 6-2 7-6(6),5,4.0,2.0,97.0,63.0,45.0,20.0,3.0,5.0,5.0,5.0,93.0,61.0,38.0,11.0,5.0,11.0
2015-01-19,Hard,Copil M.,Andujar P.,194.0,43.0,6-2 6-2 7-5,5,18.0,4.0,112.0,57.0,40.0,28.0,7.0,9.0,2.0,3.0,86.0,55.0,33.0,11.0,5.0,12.0
2015-01-19,Hard,Wawrinka S.,Ilhan M.,4.0,100.0,6-1 6-4 6-2,5,9.0,3.0,78.0,44.0,36.0,20.0,2.0,2.0,3.0,6.0,87.0,52.0,31.0,15.0,5.0,10.0
2015-01-19,Hard,Raonic M.,Marchenko I.,8.0,144.0,7-6(3) 7-6(3) 6-3,5,28.0,3.0,92.0,69.0,63.0,14.0,1.0,1.0,5.0,7.0,96.0,51.0,42.0,25.0,1.0,2.0
2015-01-19,Hard,Young D.,Puetz T.,56.0,183.0,6-4 4-6 6-3 6-2,5,7.0,5.0,101.0,60.0,48.0,25.0,4.0,6.0,12.0,8.0,121.0,71.0,54.0,19.0,9.0,14.0
2015-01-19,Hard,Hewitt L.,Zhang Z.,87.0,187.0,6-3 1-6 6-0 6-4,5,8.0,4.0,90.0,57.0,40.0,19.0,4.0,8.0,8.0,5.0,119.0,76.0,48.0,14.0,12.0,19.0
2015-01-19,Hard,Becker B.,Benneteau J.,41.0,25.0,7-5 5-7 6-2 6-4,5,17.0,2.0,119.0,70.0,53.0,33.0,3.0,5.0,14.0,1.0,117.0,74.0,54.0,24.0,3.0,8.0
2015-01-19,Hard,Monfils G.,Pouille L.,19.0,117.0,6-7(3) 3-6 6-4 6-1 6-4,5,22.0,7.0,149.0,100.0,80.0,24.0,9.0,11.0,6.0,6.0,144.0,82.0,58.0,35.0,7.0,12.0
2015-01-19,Hard,Janowicz J.,Moriya H.,44.0,146.0,7-6(5) 2-6 6-3 7-5,5,25.0,13.0,134.0,84.0,59.0,22.0,5.0,11.0,3.0,6.0,142.0,82.0,51.0,28.0,9.0,15.0
2015-01-19,Hard,Mannarino A.,Rola B.,36.0,80.0,7-6(7) 6-3 6-2,5,6.0,5.0,103.0,58.0,49.0,21.0,8.0,9.0,6.0,5.0,109.0,79.0,49.0,13.0,8.0,12.0
2015-01-19,Hard,Djokovic N.,Bedene A.,1.0,116.0,6-3 6-2 6-4,5,8.0,3.0,79.0,52.0,44.0,17.0,3.0,3.0,12.0,3.0,89.0,53.0,35.0,17.0,4.0,8.0
2015-01-19,Hard,Agut R.,Thiem D.,16.0,40.0,4-6 6-2 6-3 7-6(5),5,9.0,6.0,164.0,121.0,80.0,23.0,20.0,22.0,13.0,6.0,135.0,66.0,50.0,30.0,5.0,9.0
2015-01-19,Hard,Lorenzi P.,Dolgopolov A.,64.0,23.0,6-4 6-3 6-2,5,5.0,0.0,74.0,50.0,37.0,19.0,0.0,0.0,13.0,3.0,73.0,36.0,27.0,17.0,5.0,9.0
2015-01-19,Hard,Mayer L.,Millman J.,26.0,151.0,6-3 6-3 6-2,5,10.0,4.0,73.0,49.0,43.0,10.0,0.0,1.0,0.0,6.0,74.0,43.0,25.0,12.0,3.0,9.0
2015-01-19,Hard,Kuznetsov A.,Ramos-Vinolas A.,88.0,61.0,6-1 3-6 6-3 7-6(3),5,8.0,3.0,128.0,80.0,59.0,28.0,6.0,8.0,1.0,2.0,107.0,78.0,55.0,13.0,3.0,7.0
2015-01-19,Hard,Tomic B.,Kamke T.,66.0,95.0,7-5 6-7(1) 6-3 6-2,5,24.0,1.0,137.0,94.0,70.0,21.0,7.0,9.0,3.0,2.0,119.0,67.0,47.0,25.0,4.0,10.0
2015-01-19,Hard,Federer R.,Lu Y.,2.0,47.0,6-4 6-2 7-5,5,9.0,3.0,83.0,56.0,48.0,17.0,4.0,4.0,1.0,2.0,97.0,57.0,35.0,22.0,10.0,14.0
2015-01-19,Hard,Kohlschreiber P.,Mathieu P.,24.0,93.0,6-2 6-2 6-1,5,18.0,2.0,56.0,36.0,31.0,13.0,0.0,0.0,8.0,6.0,80.0,49.0,26.0,13.0,5.0,12.0
2015-01-19,Hard,Bolelli S.,Monaco J.,48.0,63.0,6-3 3-6 6-3 6-1,5,4.0,2.0,90.0,54.0,41.0,21.0,4.0,8.0,7.0,2.0,125.0,80.0,45.0,21.0,12.0,20.0
2015-01-19,Hard,Seppi A.,Istomin D.,46.0,50.0,5-7 6-3 2-6 6-1 6-4,5,12.0,3.0,148.0,91.0,71.0,25.0,8.0,11.0,17.0,1.0,144.0,86.0,65.0,25.0,13.0,18.0
2015-01-19,Hard,Chardy J.,Coric B.,31.0,91.0,3-6 6-4 7-5 6-4,5,15.0,2.0,125.0,82.0,64.0,22.0,4.0,6.0,9.0,1.0,111.0,70.0,49.0,25.0,3.0,6.0
2015-01-19,Hard,Karlovic I.,Bemelmans R.,27.0,173.0,6-4 6-2 6-4,5,19.0,3.0,69.0,50.0,46.0,11.0,2.0,2.0,7.0,6.0,85.0,51.0,34.0,18.0,7.0,11.0
2015-01-19,Hard,Haider-Maurer A.,Lokoli L.,79.0,259.0,6-4 7-5 4-6 6-3,5,7.0,7.0,120.0,61.0,48.0,33.0,5.0,8.0,7.0,4.0,137.0,95.0,63.0,18.0,6.0,12.0
